UID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,buy
UID30375,51,management,single,tertiary,no,824,no,no,unknown,19,may,102,2,-1,0,unknown,0
UID30376,44,management,divorced,primary,no,641,yes,no,cellular,5,feb,79,2,269,3,other,0
UID30377,51,services,married,primary,no,636,yes,yes,telephone,18,may,36,6,-1,0,unknown,0
UID30378,48,services,single,secondary,no,133,yes,yes,cellular,29,jan,451,1,197,1,failure,0
UID30379,49,blue-collar,married,secondary,no,4259,no,no,cellular,19,nov,146,3,111,7,failure,0
UID30380,32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,1
UID30381,51,blue-collar,married,unknown,no,1137,no,no,unknown,11,jun,76,1,-1,0,unknown,0
UID30382,49,unknown,married,unknown,no,301,no,no,cellular,14,aug,789,2,-1,0,unknown,0
UID30383,39,technician,divorced,secondary,no,385,no,no,cellular,25,may,644,1,-1,0,unknown,0
UID30384,32,technician,single,secondary,no,5,no,no,cellular,12,aug,105,2,-1,0,unknown,0
UID30385,31,admin.,single,tertiary,no,4129,no,no,cellular,2,mar,105,1,182,1,failure,0
UID30386,45,blue-collar,married,secondary,yes,-605,yes,no,telephone,8,jul,208,5,-1,0,unknown,0
UID30387,47,admin.,married,tertiary,no,2279,yes,yes,cellular,27,may,161,1,-1,0,unknown,0
UID30388,50,management,married,tertiary,no,311,no,no,cellular,4,may,124,5,-1,0,unknown,0
UID30389,43,blue-collar,divorced,primary,no,25,yes,no,unknown,3,jun,236,7,-1,0,unknown,0
UID30390,64,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,1
UID30391,37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown,0
UID30392,30,management,single,secondary,no,1299,no,no,cellular,14,aug,515,2,-1,0,unknown,0
UID30393,39,blue-collar,married,primary,no,317,yes,no,unknown,13,may,326,3,-1,0,unknown,0
UID30394,42,technician,single,unknown,no,344,yes,no,unknown,3,jun,26,7,-1,0,unknown,0
UID30395,32,technician,married,secondary,no,175,yes,no,unknown,13,may,142,1,-1,0,unknown,0
UID30396,36,management,single,tertiary,no,553,no,no,cellular,11,aug,106,2,-1,0,unknown,0
UID30397,31,unemployed,single,primary,no,3652,no,no,cellular,1,jun,285,1,-1,0,unknown,0
UID30398,46,services,married,secondary,no,998,yes,no,cellular,31,jul,126,2,-1,0,unknown,0
UID30399,43,management,married,tertiary,no,724,yes,no,unknown,29,may,138,1,-1,0,unknown,0
UID30400,36,entrepreneur,married,secondary,no,229,yes,no,cellular,28,jul,258,2,-1,0,unknown,0
UID30401,40,services,married,secondary,no,293,no,no,telephone,4,feb,192,2,-1,0,unknown,0
UID30402,31,student,single,tertiary,no,479,yes,no,unknown,29,may,72,12,-1,0,unknown,0
UID30403,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,0
UID30404,51,technician,married,secondary,no,39,no,no,cellular,2,nov,173,1,-1,0,unknown,0
UID30405,30,services,single,secondary,no,9720,no,yes,cellular,20,nov,255,2,-1,0,unknown,0
UID30406,35,services,married,secondary,no,-371,yes,no,unknown,13,may,358,2,-1,0,unknown,0
UID30407,22,student,single,secondary,no,224,no,no,unknown,14,sep,5,1,-1,0,unknown,0
UID30408,21,student,single,secondary,no,794,no,no,cellular,5,jun,191,1,-1,0,unknown,1
UID30409,56,retired,divorced,secondary,no,4166,yes,no,unknown,16,may,378,1,-1,0,unknown,0
UID30410,32,technician,married,secondary,no,0,no,no,cellular,19,aug,87,1,-1,0,unknown,0
UID30411,58,retired,married,secondary,no,571,no,no,cellular,5,aug,54,3,-1,0,unknown,0
UID30412,40,admin.,married,secondary,no,2199,no,no,unknown,6,jun,38,3,-1,0,unknown,0
UID30413,34,admin.,single,secondary,no,601,no,no,cellular,17,nov,184,3,-1,0,unknown,0
UID30414,36,blue-collar,single,secondary,yes,-1157,yes,no,cellular,13,may,323,2,-1,0,unknown,0
UID30415,50,housemaid,married,primary,no,5296,no,no,cellular,19,nov,64,7,-1,0,unknown,0
UID30416,38,technician,married,secondary,no,114,no,no,cellular,11,jul,117,3,-1,0,unknown,0
UID30417,26,services,married,secondary,no,549,no,no,unknown,3,jul,149,1,-1,0,unknown,0
UID30418,54,management,married,tertiary,no,588,no,no,cellular,13,aug,327,1,-1,0,unknown,0
UID30419,36,housemaid,married,primary,no,191,yes,no,unknown,3,jun,132,1,-1,0,unknown,0
UID30420,30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,-1,0,unknown,0
UID30421,41,management,married,tertiary,no,1092,no,no,cellular,5,aug,736,1,-1,0,unknown,1
UID30422,59,admin.,married,secondary,no,-396,yes,no,unknown,26,may,204,1,-1,0,unknown,0
UID30423,25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,0
UID30424,41,technician,married,primary,no,141,yes,no,unknown,16,may,299,4,-1,0,unknown,0
UID30425,54,housemaid,married,primary,no,1319,yes,no,telephone,23,jul,70,2,-1,0,unknown,0
UID30426,36,student,single,unknown,no,172,no,no,unknown,12,jun,81,1,-1,0,unknown,0
UID30427,26,technician,married,secondary,no,-293,yes,yes,unknown,5,jun,64,2,-1,0,unknown,0
UID30428,42,blue-collar,married,secondary,no,273,no,no,unknown,12,jun,315,1,-1,0,unknown,0
UID30429,44,management,married,primary,no,1880,yes,no,cellular,18,nov,34,1,124,6,failure,0
UID30430,45,blue-collar,married,primary,no,492,no,no,cellular,29,aug,141,2,-1,0,unknown,0
UID30431,56,blue-collar,married,primary,no,563,no,no,telephone,16,jul,51,1,-1,0,unknown,0
UID30432,44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,555,1,-1,0,unknown,1
UID30433,34,admin.,divorced,secondary,no,1085,no,no,cellular,11,mar,101,7,-1,0,unknown,1
UID30434,42,management,divorced,tertiary,no,624,no,no,cellular,18,aug,75,5,-1,0,unknown,0
UID30435,34,services,married,secondary,no,1414,yes,no,unknown,26,may,192,4,-1,0,unknown,0
UID30436,35,blue-collar,single,primary,no,47,no,no,unknown,20,may,317,1,-1,0,unknown,0
UID30437,44,services,divorced,secondary,no,496,yes,yes,unknown,29,may,54,15,-1,0,unknown,0
UID30438,45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,aug,84,7,-1,0,unknown,0
UID30439,26,student,single,secondary,no,766,no,no,cellular,9,apr,125,6,-1,0,unknown,0
UID30440,49,blue-collar,married,primary,no,3767,yes,no,unknown,23,may,493,13,-1,0,unknown,0
UID30441,24,student,single,secondary,no,139,no,no,cellular,9,sep,430,4,-1,0,unknown,1
UID30442,33,blue-collar,single,tertiary,no,700,no,no,cellular,9,feb,126,1,88,1,success,1
UID30443,57,technician,divorced,secondary,no,77,yes,yes,cellular,29,jan,168,3,246,2,failure,0
UID30444,33,management,single,tertiary,no,2294,yes,no,cellular,18,may,81,1,178,1,other,0
UID30445,57,entrepreneur,married,secondary,no,905,no,no,cellular,7,aug,121,1,-1,0,unknown,0
UID30446,58,blue-collar,married,primary,no,-91,yes,no,unknown,9,may,164,5,-1,0,unknown,0
UID30447,42,blue-collar,married,unknown,no,-406,yes,no,cellular,30,jul,152,5,-1,0,unknown,0
UID30448,39,management,married,secondary,no,13578,yes,no,cellular,21,nov,185,2,-1,0,unknown,0
UID30449,43,admin.,married,secondary,no,9173,no,no,cellular,29,jul,80,2,-1,0,unknown,0
UID30450,43,management,married,tertiary,no,1781,no,no,cellular,17,nov,69,2,-1,0,unknown,0
UID30451,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,0
UID30452,33,services,single,secondary,no,1940,yes,no,cellular,17,apr,239,3,329,2,failure,0
UID30453,34,management,married,tertiary,no,1293,yes,no,cellular,13,aug,168,2,-1,0,unknown,0
UID30454,71,retired,married,tertiary,no,2651,no,no,cellular,5,feb,531,2,-1,0,unknown,0
UID30455,41,unemployed,married,primary,no,4112,no,no,cellular,5,feb,764,2,-1,0,unknown,0
UID30456,35,admin.,married,secondary,no,449,yes,no,cellular,17,jul,43,8,-1,0,unknown,0
UID30457,34,management,married,tertiary,no,180,no,no,cellular,16,jun,298,3,-1,0,unknown,0
UID30458,46,housemaid,single,tertiary,no,1328,no,no,cellular,22,aug,1241,2,-1,0,unknown,0
UID30459,38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,0
UID30460,44,technician,divorced,secondary,no,14,no,no,cellular,13,aug,234,1,-1,0,unknown,1
UID30461,56,admin.,married,secondary,no,382,no,no,cellular,20,apr,275,1,-1,0,unknown,0
UID30462,32,self-employed,single,secondary,no,-616,yes,no,cellular,11,may,74,1,-1,0,unknown,0
UID30463,29,management,single,tertiary,no,266,no,no,cellular,12,aug,176,1,185,1,failure,0
UID30464,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,0
UID30465,29,management,single,tertiary,no,572,yes,no,telephone,8,may,72,6,181,1,success,0
UID30466,43,management,single,secondary,no,469,yes,no,cellular,17,nov,181,4,-1,0,unknown,0
UID30467,26,technician,single,secondary,no,181,no,no,cellular,20,apr,158,2,-1,0,unknown,1
UID30468,41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,0
UID30469,31,unemployed,single,unknown,no,167,no,no,cellular,20,nov,316,1,-1,0,unknown,0
UID30470,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,1
UID30471,34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,may,34,2,288,12,failure,0
UID30472,35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,-1,0,unknown,0
UID30473,50,management,married,tertiary,no,2296,no,no,cellular,12,aug,121,2,-1,0,unknown,0
UID30474,50,management,married,tertiary,no,1854,yes,yes,unknown,3,jun,119,2,-1,0,unknown,0
UID30475,27,housemaid,married,primary,no,3,yes,yes,cellular,30,jul,64,4,-1,0,unknown,0
UID30476,30,technician,married,tertiary,no,702,no,yes,cellular,31,jul,40,29,-1,0,unknown,0
UID30477,36,technician,single,tertiary,no,470,yes,no,cellular,16,apr,123,3,265,13,success,0
UID30478,28,management,single,tertiary,no,293,yes,no,cellular,14,may,265,1,-1,0,unknown,0
UID30479,51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,0
UID30480,45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,1
UID30481,30,admin.,single,secondary,no,873,no,no,cellular,7,oct,301,1,216,2,failure,0
UID30482,51,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,0
UID30483,56,management,married,tertiary,no,746,no,no,cellular,30,apr,193,1,-1,0,unknown,0
UID30484,33,technician,married,secondary,no,0,no,no,cellular,13,aug,78,2,-1,0,unknown,0
UID30485,59,technician,divorced,secondary,no,-296,no,yes,cellular,29,jan,34,1,-1,0,unknown,0
UID30486,35,management,single,tertiary,no,714,yes,no,cellular,7,apr,263,2,224,22,failure,0
UID30487,45,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,2,-1,0,unknown,0
UID30488,37,blue-collar,married,primary,no,3574,yes,no,cellular,19,nov,178,1,170,2,failure,0
UID30489,42,management,married,tertiary,no,0,yes,no,unknown,20,jun,34,3,-1,0,unknown,0
UID30490,28,blue-collar,single,secondary,yes,0,no,yes,cellular,10,jul,165,1,-1,0,unknown,0
UID30491,30,technician,single,secondary,no,2544,no,no,cellular,8,apr,108,2,-1,0,unknown,1
UID30492,52,entrepreneur,married,tertiary,no,2309,no,yes,cellular,21,nov,13,2,-1,0,unknown,0
UID30493,33,services,married,tertiary,no,597,no,no,cellular,4,feb,134,1,-1,0,unknown,0
UID30494,32,technician,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,1
UID30495,47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,0
UID30496,32,technician,single,secondary,no,0,yes,yes,unknown,26,may,916,2,-1,0,unknown,0
UID30497,58,management,divorced,tertiary,no,372,no,yes,unknown,29,oct,11,1,-1,0,unknown,1
UID30498,43,management,married,tertiary,no,-194,no,no,cellular,4,feb,57,1,-1,0,unknown,0
UID30499,34,management,married,tertiary,no,158,no,no,cellular,9,sep,278,2,132,4,failure,1
UID30500,18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,1
UID30501,29,services,married,secondary,no,182,yes,no,telephone,13,may,38,3,-1,0,unknown,0
UID30502,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,146,9,-1,0,unknown,0
UID30503,33,technician,divorced,secondary,no,22,no,no,cellular,29,aug,71,2,-1,0,unknown,0
UID30504,34,unemployed,married,tertiary,no,473,no,no,cellular,28,aug,94,11,-1,0,unknown,0
UID30505,32,unemployed,married,tertiary,no,1364,no,no,cellular,11,aug,104,4,-1,0,unknown,0
UID30506,38,services,married,secondary,no,250,no,no,unknown,17,jun,72,1,-1,0,unknown,0
UID30507,44,management,single,tertiary,no,1277,yes,no,cellular,17,apr,77,1,268,4,other,0
UID30508,34,blue-collar,married,secondary,no,1650,yes,yes,telephone,22,jul,351,11,-1,0,unknown,0
UID30509,42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,unknown,0
UID30510,59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,0
UID30511,55,self-employed,married,secondary,no,2408,no,no,telephone,9,apr,327,2,140,1,failure,0
UID30512,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,1721,5,-1,0,unknown,1
UID30513,28,technician,married,secondary,no,930,yes,yes,unknown,26,may,112,1,-1,0,unknown,0
UID30514,55,management,married,tertiary,no,3848,yes,no,cellular,8,apr,222,2,-1,0,unknown,1
UID30515,49,blue-collar,married,primary,no,238,no,no,unknown,11,jun,204,1,-1,0,unknown,0
UID30516,39,admin.,divorced,secondary,no,43,yes,no,cellular,4,feb,108,1,-1,0,unknown,0
UID30517,25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,aug,267,1,-1,0,unknown,1
UID30518,50,blue-collar,married,secondary,no,378,yes,no,cellular,28,jan,155,1,-1,0,unknown,0
UID30519,55,admin.,divorced,secondary,no,3524,yes,no,unknown,19,may,492,6,-1,0,unknown,0
UID30520,26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown,1
UID30521,41,technician,single,secondary,no,2004,yes,no,cellular,19,nov,254,1,-1,0,unknown,0
UID30522,36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,unknown,0
UID30523,40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,0
UID30524,29,management,married,tertiary,no,8103,no,no,cellular,28,may,473,3,-1,0,unknown,1
UID30525,53,blue-collar,married,secondary,no,380,yes,yes,cellular,6,may,42,1,302,1,failure,0
UID30526,28,unemployed,single,primary,no,1374,no,no,cellular,23,apr,203,4,-1,0,unknown,1
UID30527,55,management,married,tertiary,no,12675,no,no,cellular,19,nov,195,2,-1,0,unknown,0
UID30528,35,technician,married,secondary,no,1546,yes,no,cellular,20,nov,148,4,-1,0,unknown,0
UID30529,55,services,married,primary,no,269,no,no,cellular,25,aug,89,4,-1,0,unknown,0
UID30530,41,services,married,secondary,no,6687,yes,no,cellular,21,nov,41,2,123,3,failure,0
UID30531,41,blue-collar,married,primary,no,-252,yes,no,unknown,29,may,166,5,-1,0,unknown,0
UID30532,31,blue-collar,married,primary,no,620,no,no,cellular,30,mar,95,1,-1,0,unknown,0
UID30533,55,unemployed,married,secondary,no,377,no,no,cellular,8,oct,403,1,183,1,success,0
UID30534,30,management,married,tertiary,no,739,no,no,cellular,17,mar,163,2,-1,0,unknown,0
UID30535,23,services,single,secondary,no,870,no,no,cellular,6,jul,316,4,-1,0,unknown,1
UID30536,43,management,married,tertiary,no,0,no,no,cellular,21,aug,127,3,-1,0,unknown,0
UID30537,27,student,single,tertiary,no,1013,no,no,cellular,28,jan,965,3,-1,0,unknown,0
UID30538,37,blue-collar,married,primary,no,53,yes,no,unknown,19,may,467,4,-1,0,unknown,0
UID30539,31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,0
UID30540,36,self-employed,married,tertiary,no,4515,yes,no,unknown,17,jun,408,2,-1,0,unknown,0
UID30541,47,technician,married,secondary,no,11,no,no,cellular,21,aug,184,3,-1,0,unknown,0
UID30542,57,unemployed,married,tertiary,no,209,no,no,unknown,19,jun,453,1,-1,0,unknown,0
UID30543,32,blue-collar,married,primary,no,726,yes,no,cellular,20,nov,188,2,-1,0,unknown,0
UID30544,51,self-employed,married,secondary,no,1178,no,no,cellular,6,aug,530,2,-1,0,unknown,0
UID30545,34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,1
UID30546,51,technician,married,secondary,no,4924,yes,no,unknown,30,may,448,1,-1,0,unknown,0
UID30547,31,self-employed,single,tertiary,no,8460,no,no,cellular,20,nov,68,1,-1,0,unknown,0
UID30548,39,blue-collar,married,secondary,no,474,yes,yes,unknown,26,may,219,4,-1,0,unknown,0
UID30549,38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,1
UID30550,58,retired,married,tertiary,no,136,no,no,cellular,28,aug,211,6,-1,0,unknown,0
UID30551,33,blue-collar,married,primary,no,496,no,no,cellular,12,may,151,1,-1,0,unknown,0
UID30552,28,technician,single,tertiary,no,-214,yes,no,cellular,29,jan,228,2,262,3,failure,0
UID30553,39,technician,married,tertiary,no,2869,no,no,cellular,3,apr,115,1,-1,0,unknown,0
UID30554,42,management,married,tertiary,no,144,no,no,cellular,7,dec,143,1,283,3,failure,0
UID30555,33,services,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,-1,0,unknown,1
UID30556,33,services,married,secondary,no,39,yes,no,unknown,4,jun,66,4,-1,0,unknown,0
UID30557,59,unemployed,married,secondary,no,2740,no,no,cellular,5,feb,130,1,-1,0,unknown,0
UID30558,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,297,3,-1,0,unknown,0
UID30559,25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,0
UID30560,48,technician,married,tertiary,no,2392,yes,no,cellular,18,jul,133,5,-1,0,unknown,0
UID30561,38,management,married,tertiary,no,12855,yes,no,unknown,30,may,417,1,-1,0,unknown,0
UID30562,59,services,married,secondary,no,292,no,yes,cellular,22,jul,246,4,-1,0,unknown,0
UID30563,45,admin.,married,secondary,no,373,no,yes,cellular,18,jul,274,3,-1,0,unknown,0
UID30564,59,technician,divorced,secondary,no,330,no,no,cellular,27,aug,27,5,-1,0,unknown,0
UID30565,38,blue-collar,single,primary,no,3132,no,no,cellular,5,feb,304,1,-1,0,unknown,0
UID30566,32,unemployed,married,secondary,no,11524,yes,no,cellular,19,nov,289,3,-1,0,unknown,0
UID30567,50,blue-collar,married,secondary,no,84,yes,no,cellular,17,jul,18,8,-1,0,unknown,0
UID30568,47,technician,married,secondary,no,80,no,yes,cellular,17,nov,74,1,145,1,failure,0
UID30569,44,blue-collar,single,primary,no,1593,yes,no,cellular,19,nov,201,2,174,3,success,0
UID30570,32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,95,3,341,2,failure,0
UID30571,29,blue-collar,married,secondary,no,659,no,no,telephone,19,nov,401,1,-1,0,unknown,0
UID30572,36,self-employed,married,tertiary,no,328,yes,yes,cellular,23,jul,136,1,-1,0,unknown,0
UID30573,53,technician,married,tertiary,no,856,yes,no,cellular,4,feb,102,2,-1,0,unknown,0
UID30574,46,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,416,1,-1,0,unknown,0
UID30575,34,technician,married,secondary,no,1234,yes,no,cellular,24,jul,185,6,-1,0,unknown,0
UID30576,33,management,married,secondary,no,480,yes,no,cellular,18,nov,422,2,-1,0,unknown,0
UID30577,42,self-employed,married,secondary,no,1508,yes,no,cellular,29,jul,178,3,-1,0,unknown,0
UID30578,46,management,divorced,tertiary,no,25,no,no,unknown,17,jun,564,2,-1,0,unknown,0
UID30579,46,management,married,tertiary,no,2817,no,no,cellular,17,sep,543,1,-1,0,unknown,1
UID30580,34,blue-collar,married,secondary,no,1134,yes,no,cellular,17,apr,408,1,329,2,failure,0
UID30581,41,blue-collar,married,primary,no,0,no,no,cellular,31,jul,22,2,-1,0,unknown,0
UID30582,52,management,married,tertiary,no,4675,no,no,cellular,12,feb,181,3,-1,0,unknown,1
UID30583,37,management,single,tertiary,no,2173,no,no,cellular,21,nov,158,3,114,1,failure,0
UID30584,46,technician,married,secondary,no,783,yes,no,cellular,22,jul,136,4,-1,0,unknown,0
UID30585,41,services,married,primary,no,4903,yes,no,cellular,18,may,155,1,180,2,failure,0
UID30586,41,blue-collar,married,secondary,no,393,yes,yes,cellular,10,jul,122,1,-1,0,unknown,0
UID30587,68,retired,married,primary,no,2398,no,no,cellular,8,oct,352,1,-1,0,unknown,0
UID30588,37,management,married,tertiary,no,1060,no,no,cellular,20,nov,125,3,-1,0,unknown,0
UID30589,35,admin.,married,tertiary,no,429,yes,no,cellular,5,feb,143,2,-1,0,unknown,0
UID30590,37,unemployed,divorced,secondary,no,74,yes,no,unknown,7,may,150,1,-1,0,unknown,0
UID30591,34,technician,single,tertiary,no,2658,yes,no,cellular,31,mar,265,1,230,2,failure,0
UID30592,45,blue-collar,married,secondary,no,66,yes,no,unknown,13,may,3366,3,-1,0,unknown,0
UID30593,32,blue-collar,single,secondary,no,681,no,yes,cellular,13,may,589,1,-1,0,unknown,0
UID30594,53,management,married,secondary,no,0,yes,yes,cellular,22,jul,59,1,-1,0,unknown,0
